sample,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM968874,8.778589087,8.452176242,5.488862354,8.924727784,8.480400622,11.84630264,5.413285092,9.315475134,10.58264642,10.00723929,8.684368189,9.865374231,5.897914071,10.00784066,8.070193784,11.78221859,13.09867795,10.07266829,13.30823731,13.0563687,7.843481954,8.045063496,4.313693944,9.056232504,12.47085241,8.294001311,8.993991968,7.046846059,8.733891328,9.730327799,8.282520373,9.678375898,7.600785728,4.064305937,6.403440852,8.067092029,7.394700946,6.068595515,6.918529679,10.77326917,11.32661727,14
GSM968874_1,8.788589087,8.462176242,5.498862354,8.934727784,8.490400622,11.85630264,5.423285092,9.325475134,10.59264642,10.01723929,8.694368189,9.875374231,5.907914071,10.01784066,8.080193784,11.79221859,13.10867795,10.08266829,13.31823731,13.0663687,7.853481954,8.055063496,4.323693944,9.066232504,12.48085241,8.304001311,9.003991968,7.056846059,8.743891328,9.740327799,8.292520373,9.688375898,7.610785728,4.074305937,6.413440852,8.077092029,7.404700946,6.078595515,6.928529679,10.78326917,11.33661727,14.01
GSM968874_2,8.798589087,8.472176242,5.508862354,8.944727784,8.500400622,11.86630264,5.433285092,9.335475134,10.60264642,10.02723929,8.704368189,9.885374231,5.917914071,10.02784066,8.090193784,11.80221859,13.11867795,10.09266829,13.32823731,13.0763687,7.863481954,8.065063496,4.333693944,9.076232504,12.49085241,8.314001311,9.013991968,7.066846059,8.753891328,9.750327799,8.302520373,9.698375898,7.620785728,4.084305937,6.423440852,8.087092029,7.414700946,6.088595515,6.938529679,10.79326917,11.34661727,14.02
GSM968875,8.973503264,8.484409134,4.729993339,9.240903121,8.53248655,11.84630264,5.208587643,9.267066923,10.6592544,10.03331346,8.783176368,10.09152813,5.891750777,9.661814873,7.845028833,11.97387568,12.99584694,10.24893415,13.07298367,12.84056001,7.686832278,8.268188778,4.194640994,9.183569697,12.27439111,8.271654823,9.088705244,7.173369222,8.85758994,9.824982324,8.0051441,9.573071459,7.76557483,4.308882645,6.311908135,8.185221732,7.397576452,6.171116207,6.624441256,10.63772868,11.09591889,17.05
GSM968875_1,8.983503264,8.494409134,4.739993339,9.250903121,8.54248655,11.85630264,5.218587643,9.277066923,10.6692544,10.04331346,8.793176368,10.10152813,5.901750777,9.671814873,7.855028833,11.98387568,13.00584694,10.25893415,13.08298367,12.85056001,7.696832278,8.278188778,4.204640994,9.193569697,12.28439111,8.281654823,9.098705244,7.183369222,8.86758994,9.834982324,8.0151441,9.583071459,7.77557483,4.318882645,6.321908135,8.195221732,7.407576452,6.181116207,6.634441256,10.64772868,11.10591889,17.06
GSM968875_2,8.993503264,8.504409134,4.749993339,9.260903121,8.55248655,11.86630264,5.228587643,9.287066923,10.6792544,10.05331346,8.803176368,10.11152813,5.911750777,9.681814873,7.865028833,11.99387568,13.01584694,10.26893415,13.09298367,12.86056001,7.706832278,8.288188778,4.214640994,9.203569697,12.29439111,8.291654823,9.108705244,7.193369222,8.87758994,9.844982324,8.0251441,9.593071459,7.78557483,4.328882645,6.331908135,8.205221732,7.417576452,6.191116207,6.644441256,10.65772868,11.11591889,17.07
GSM968876,8.744102238,8.693848803,5.392032366,8.668876186,8.305844968,12.21940015,5.005000596,9.204382824,10.53208992,10.5863427,8.509802958,9.752443909,5.882371668,10.13183667,8.445246712,12.07655034,13.69726032,10.06221057,13.60745412,13.4460862,8.088361203,8.648411467,5.507829386,9.000066008,12.49085439,8.146401407,8.770102095,7.298204077,8.856444281,9.726208503,8.098732624,9.508413365,7.450585656,4.469767796,7.145042619,8.685511651,7.335291421,6.177992922,8.132441362,10.9484965,11.7509351,20
GSM968876_1,8.754102238,8.703848803,5.402032366,8.678876186,8.315844968,12.22940015,5.015000596,9.214382824,10.54208992,10.5963427,8.519802958,9.762443909,5.892371668,10.14183667,8.455246712,12.08655034,13.70726032,10.07221057,13.61745412,13.4560862,8.098361203,8.658411467,5.517829386,9.010066008,12.50085439,8.156401407,8.780102095,7.308204077,8.866444281,9.736208503,8.108732624,9.518413365,7.460585656,4.479767796,7.155042619,8.695511651,7.345291421,6.187992922,8.142441362,10.9584965,11.7609351,20.01
GSM968876_2,8.764102238,8.713848803,5.412032366,8.688876186,8.325844968,12.23940015,5.025000596,9.224382824,10.55208992,10.6063427,8.529802958,9.772443909,5.902371668,10.15183667,8.465246712,12.09655034,13.71726032,10.08221057,13.62745412,13.4660862,8.108361203,8.668411467,5.527829386,9.020066008,12.51085439,8.166401407,8.790102095,7.318204077,8.876444281,9.746208503,8.118732624,9.528413365,7.470585656,4.489767796,7.165042619,8.705511651,7.355291421,6.197992922,8.152441362,10.9684965,11.7709351,20.02
GSM968877,9.124306819,8.417615943,4.856744375,9.426465464,8.286857476,11.98282527,5.95923304,9.336370979,10.55592177,10.59218549,8.87629186,10.15125447,6.060636283,9.815802327,7.735409125,11.78999104,12.81779032,10.16802906,13.11568779,13.00555125,7.945529058,8.263007672,4.8257902,9.096455824,12.25035193,8.358033646,8.693848803,7.097176606,8.801135943,9.991882665,8.274615191,9.571730798,7.596201466,4.467677211,5.99981675,9.009735535,7.571756841,5.976064907,7.326385837,10.57391181,11.57236004,18.3166666667
GSM968877_1,9.134306819,8.427615943,4.866744375,9.436465464,8.296857476,11.99282527,5.96923304,9.346370979,10.56592177,10.60218549,8.88629186,10.16125447,6.070636283,9.825802327,7.745409125,11.79999104,12.82779032,10.17802906,13.12568779,13.01555125,7.955529058,8.273007672,4.8357902,9.106455824,12.26035193,8.368033646,8.703848803,7.107176606,8.811135943,10.001882665,8.284615191,9.581730798,7.606201466,4.477677211,6.00981675,9.019735535,7.581756841,5.986064907,7.336385837,10.58391181,11.58236004,18.3266666667
GSM968877_2,9.144306819,8.437615943,4.876744375,9.446465464,8.306857476,12.00282527,5.97923304,9.356370979,10.57592177,10.61218549,8.89629186,10.17125447,6.080636283,9.835802327,7.755409125,11.80999104,12.83779032,10.18802906,13.13568779,13.02555125,7.965529058,8.283007672,4.8457902,9.116455824,12.27035193,8.378033646,8.713848803,7.117176606,8.821135943,10.011882665,8.294615191,9.591730798,7.616201466,4.487677211,6.01981675,9.029735535,7.591756841,5.996064907,7.346385837,10.59391181,11.59236004,18.3366666667
GSM968878,9.035180707,8.491018868,4.546792923,8.9346154,8.363278921,12.22573579,5.219554063,9.30966177,10.12933386,10.7520766,8.673254863,10.05337504,5.451121494,9.611831565,7.59533338,11.8492882,13.02097202,10.18735589,13.45676985,13.30823731,7.778375696,8.3335999,5.350444427,8.893351636,12.22086068,8.263474739,9.110393948,7.130881539,8.882385606,9.885683086,8.093771103,9.483596303,7.465178357,4.140873156,6.173703312,8.757983218,7.284767342,5.883329212,7.228163008,10.92801119,11.68361925,21.1666666667
GSM968878_1,9.045180707,8.501018868,4.556792923,8.9446154,8.373278921,12.23573579,5.229554063,9.31966177,10.13933386,10.7620766,8.683254863,10.06337504,5.461121494,9.621831565,7.60533338,11.8592882,13.03097202,10.19735589,13.46676985,13.31823731,7.788375696,8.3435999,5.360444427,8.903351636,12.23086068,8.273474739,9.120393948,7.140881539,8.892385606,9.895683086,8.103771103,9.493596303,7.475178357,4.150873156,6.183703312,8.767983218,7.294767342,5.893329212,7.238163008,10.93801119,11.69361925,21.1766666667
GSM968878_2,9.055180707,8.511018868,4.566792923,8.9546154,8.383278921,12.24573579,5.239554063,9.32966177,10.14933386,10.7720766,8.693254863,10.07337504,5.471121494,9.631831565,7.61533338,11.8692882,13.04097202,10.20735589,13.47676985,13.32823731,7.798375696,8.3535999,5.370444427,8.913351636,12.24086068,8.283474739,9.130393948,7.150881539,8.902385606,9.905683086,8.113771103,9.503596303,7.485178357,4.160873156,6.193703312,8.777983218,7.304767342,5.903329212,7.248163008,10.94801119,11.70361925,21.1866666667
GSM968879,9.405629316,8.340454575,4.649981139,9.328311928,8.300640763,11.76130376,5.515743745,9.457545816,9.896927294,10.69530646,8.97684067,10.46791882,5.376526534,9.525565547,7.503188519,11.7369798,12.53501779,10.07861024,12.81185642,12.99363925,7.897175593,8.253046252,3.238000195,9.203641251,12.29861519,8.704935715,8.554306269,7.379335362,8.995605934,10.00353873,8.441163867,9.960880314,7.970001544,4.076452635,6.001473645,8.913262033,7.75971356,6.42701736,6.615534321,10.51626682,11.49618537,0.1666666667
GSM968879_1,9.415629316,8.350454575,4.659981139,9.338311928,8.310640763,11.77130376,5.525743745,9.467545816,9.906927294,10.70530646,8.98684067,10.47791882,5.386526534,9.535565547,7.513188519,11.7469798,12.54501779,10.08861024,12.82185642,13.00363925,7.907175593,8.263046252,3.248000195,9.213641251,12.30861519,8.714935715,8.564306269,7.389335362,9.005605934,10.01353873,8.451163867,9.970880314,7.980001544,4.086452635,6.011473645,8.923262033,7.76971356,6.43701736,6.625534321,10.52626682,11.50618537,0.1766666667
GSM968879_2,9.425629316,8.360454575,4.669981139,9.348311928,8.320640763,11.78130376,5.535743745,9.477545816,9.916927294,10.71530646,8.99684067,10.48791882,5.396526534,9.545565547,7.523188519,11.7569798,12.55501779,10.09861024,12.83185642,13.01363925,7.917175593,8.273046252,3.258000195,9.223641251,12.31861519,8.724935715,8.574306269,7.399335362,9.015605934,10.02353873,8.461163867,9.980880314,7.990001544,4.096452635,6.021473645,8.933262033,7.77971356,6.44701736,6.635534321,10.53626682,11.51618537,0.1866666667
GSM968880,8.961196569,8.587495233,4.716170889,9.149463666,8.267101059,11.60026928,5.609865629,8.974199959,11.11271132,10.18539566,8.949121064,10.12221307,5.819935563,9.896927294,8.085924923,12.02100277,12.77568675,10.12088223,13.03960783,12.9600121,7.69669829,8.111567534,5.576109985,8.901281612,12.23587006,8.329771844,9.204901371,7.325247805,8.982136555,10.03661715,8.273451319,9.268817112,7.365687807,4.488443892,6.307187694,9.361742915,7.509929694,5.914150554,7.504905079,10.64289565,11.37200472,9.1666666667
GSM968880_1,8.971196569,8.597495233,4.726170889,9.159463666,8.277101059,11.61026928,5.619865629,8.984199959,11.12271132,10.19539566,8.959121064,10.13221307,5.829935563,9.906927294,8.095924923,12.03100277,12.78568675,10.13088223,13.04960783,12.9700121,7.70669829,8.121567534,5.586109985,8.911281612,12.24587006,8.339771844,9.214901371,7.335247805,8.992136555,10.04661715,8.283451319,9.278817112,7.375687807,4.498443892,6.317187694,9.371742915,7.519929694,5.924150554,7.514905079,10.65289565,11.38200472,9.1766666667
GSM968880_2,8.981196569,8.607495233,4.736170889,9.169463666,8.287101059,11.62026928,5.629865629,8.994199959,11.13271132,10.20539566,8.969121064,10.14221307,5.839935563,9.916927294,8.105924923,12.04100277,12.79568675,10.14088223,13.05960783,12.9800121,7.71669829,8.131567534,5.596109985,8.921281612,12.25587006,8.349771844,9.224901371,7.345247805,9.002136555,10.05661715,8.293451319,9.288817112,7.385687807,4.508443892,6.327187694,9.381742915,7.529929694,5.934150554,7.524905079,10.66289565,11.39200472,9.1866666667
GSM968881,8.756842052,8.660343754,4.84935494,8.975627842,8.559489509,12.08825525,5.007793921,9.16257455,10.63223192,10.95253276,8.803514129,9.910325459,5.68418499,9.779278678,7.987861876,12.13328858,13.43167639,10.19373079,13.47277519,13.58008716,8.071094873,8.244699237,6.021242843,9.110870257,12.28897978,8.035412457,8.909471176,7.222091001,8.781803602,9.882394756,7.996938701,9.570925256,7.313725166,4.537950718,7.059210182,9.232206936,7.48970666,6.231876895,7.666820255,11.00061739,11.74441467,15.1666666667
GSM968881_1,8.766842052,8.670343754,4.85935494,8.985627842,8.569489509,12.09825525,5.017793921,9.17257455,10.64223192,10.96253276,8.813514129,9.920325459,5.69418499,9.789278678,7.997861876,12.14328858,13.44167639,10.20373079,13.48277519,13.59008716,8.081094873,8.254699237,6.031242843,9.120870257,12.29897978,8.045412457,8.919471176,7.232091001,8.791803602,9.892394756,8.006938701,9.580925256,7.323725166,4.547950718,7.069210182,9.242206936,7.49970666,6.241876895,7.676820255,11.01061739,11.75441467,15.1766666667
GSM968881_2,8.776842052,8.680343754,4.86935494,8.995627842,8.579489509,12.10825525,5.027793921,9.18257455,10.65223192,10.97253276,8.823514129,9.930325459,5.70418499,9.799278678,8.007861876,12.15328858,13.45167639,10.21373079,13.49277519,13.60008716,8.091094873,8.264699237,6.041242843,9.130870257,12.30897978,8.055412457,8.929471176,7.242091001,8.801803602,9.902394756,8.016938701,9.590925256,7.333725166,4.557950718,7.079210182,9.252206936,7.50970666,6.251876895,7.686820255,11.02061739,11.76441467,15.1866666667
GSM968882,8.652341457,8.343192425,4.819971521,9.013319073,8.267534213,12.5571656,5.206431869,9.11740517,10.23824203,11.33714578,8.628678745,9.804144063,5.736612167,9.779278678,7.97133783,12.05326843,12.75191481,10.13276547,13.63356743,13.76667495,7.666820255,8.271200479,5.703325446,8.975872975,12.44136302,8.314361213,8.812570122,7.19136505,8.89196496,9.659609161,7.973989753,9.460225702,7.419863863,4.598989982,5.822461795,9.166419375,7.385863912,5.894719392,7.6099703,10.97089304,11.92492233,18.1666666667
GSM968882_1,8.662341457,8.353192425,4.829971521,9.023319073,8.277534213,12.5671656,5.216431869,9.12740517,10.24824203,11.34714578,8.638678745,9.814144063,5.746612167,9.789278678,7.98133783,12.06326843,12.76191481,10.14276547,13.64356743,13.77667495,7.676820255,8.281200479,5.713325446,8.985872975,12.45136302,8.324361213,8.822570122,7.20136505,8.90196496,9.669609161,7.983989753,9.470225702,7.429863863,4.608989982,5.832461795,9.176419375,7.395863912,5.904719392,7.6199703,10.98089304,11.93492233,18.1766666667
GSM968882_2,8.672341457,8.363192425,4.839971521,9.033319073,8.287534213,12.5771656,5.226431869,9.13740517,10.25824203,11.35714578,8.648678745,9.824144063,5.756612167,9.799278678,7.99133783,12.07326843,12.77191481,10.15276547,13.65356743,13.78667495,7.686820255,8.291200479,5.723325446,8.995872975,12.46136302,8.334361213,8.832570122,7.21136505,8.91196496,9.679609161,7.993989753,9.480225702,7.439863863,4.618989982,5.842461795,9.186419375,7.405863912,5.914719392,7.6299703,10.99089304,11.94492233,18.1866666667
GSM968883,8.499491155,8.651868237,4.929692167,9.23562586,8.779283355,11.64275195,5.827677096,9.206466621,10.13692008,10.28132254,8.005580363,9.66911413,5.043473646,10.85128136,8.20285654,11.4610497,13.64610978,9.885683086,13.6307541,13.26114184,7.450786746,8.726757275,4.425498397,8.383472874,12.64106313,8.964719189,8.669799321,7.383306151,8.861985966,9.302313683,8.120305244,9.026139313,7.380432845,4.890682179,6.780156204,10.21107412,6.656535695,5.792284569,7.573329475,9.649260076,11.22121909,17.5833333333
GSM968883_1,8.509491155,8.661868237,4.939692167,9.24562586,8.789283355,11.65275195,5.837677096,9.216466621,10.14692008,10.29132254,8.015580363,9.67911413,5.053473646,10.86128136,8.21285654,11.4710497,13.65610978,9.895683086,13.6407541,13.27114184,7.460786746,8.736757275,4.435498397,8.393472874,12.65106313,8.974719189,8.679799321,7.393306151,8.871985966,9.312313683,8.130305244,9.036139313,7.390432845,4.900682179,6.790156204,10.22107412,6.666535695,5.802284569,7.583329475,9.659260076,11.23121909,17.5933333333
GSM968883_2,8.519491155,8.671868237,4.949692167,9.25562586,8.799283355,11.66275195,5.847677096,9.226466621,10.15692008,10.30132254,8.025580363,9.68911413,5.063473646,10.87128136,8.22285654,11.4810497,13.66610978,9.905683086,13.6507541,13.28114184,7.470786746,8.746757275,4.445498397,8.403472874,12.66106313,8.984719189,8.689799321,7.403306151,8.881985966,9.322313683,8.140305244,9.046139313,7.400432845,4.910682179,6.800156204,10.23107412,6.676535695,5.812284569,7.593329475,9.669260076,11.24121909,17.6033333333
GSM968884,8.737833416,8.834644651,4.155799035,8.986620335,8.30223234,11.79821532,5.353842282,9.316515989,9.762367406,10.41636751,8.324289441,10.03391087,5.333228509,9.823542573,7.600334269,11.53891305,14.17023907,10.1271917,13.15892657,13.20587647,7.357822268,8.30743105,4.381068795,8.54120885,12.02100277,8.85758994,8.848399089,6.917606037,9.773068928,9.326591485,7.804142621,9.047431588,7.13989495,3.684034735,6.922869795,10.22398578,6.916697794,5.477785591,7.13469477,10.35856031,11.18058997,23.5833333333
GSM968884_1,8.747833416,8.844644651,4.165799035,8.996620335,8.31223234,11.80821532,5.363842282,9.326515989,9.772367406,10.42636751,8.334289441,10.04391087,5.343228509,9.833542573,7.610334269,11.54891305,14.18023907,10.1371917,13.16892657,13.21587647,7.367822268,8.31743105,4.391068795,8.55120885,12.03100277,8.86758994,8.858399089,6.927606037,9.783068928,9.336591485,7.814142621,9.057431588,7.14989495,3.694034735,6.932869795,10.23398578,6.926697794,5.487785591,7.14469477,10.36856031,11.19058997,23.5933333333
GSM968884_2,8.757833416,8.854644651,4.175799035,9.006620335,8.32223234,11.81821532,5.373842282,9.336515989,9.782367406,10.43636751,8.344289441,10.05391087,5.353228509,9.843542573,7.620334269,11.55891305,14.19023907,10.1471917,13.17892657,13.22587647,7.377822268,8.32743105,4.401068795,8.56120885,12.04100277,8.87758994,8.868399089,6.937606037,9.793068928,9.346591485,7.824142621,9.067431588,7.15989495,3.704034735,6.942869795,10.24398578,6.936697794,5.497785591,7.15469477,10.37856031,11.20058997,23.6033333333
GSM968885,9.101275135,8.703794606,4.824978047,9.460734582,8.024616018,11.50824041,5.817282091,9.442536607,9.838666094,10.1892832,8.428997801,10.36815536,5.370232336,9.967434859,7.76015752,11.76185816,13.44341245,10.28100119,12.72637634,12.68406179,7.477330212,8.470823286,4.579754408,8.771506365,12.15749726,8.793641067,8.992547767,7.408246788,9.452412364,9.706111792,8.209372598,9.403576752,7.418136416,4.40153993,6.436864783,10.80932405,7.070598854,5.239634184,7.101708763,9.5097139,11.03257568,2.5833333333
GSM968885_1,9.111275135,8.713794606,4.834978047,9.470734582,8.034616018,11.51824041,5.827282091,9.452536607,9.848666094,10.1992832,8.438997801,10.37815536,5.380232336,9.977434859,7.77015752,11.77185816,13.45341245,10.29100119,12.73637634,12.69406179,7.487330212,8.480823286,4.589754408,8.781506365,12.16749726,8.803641067,9.002547767,7.418246788,9.462412364,9.716111792,8.219372598,9.413576752,7.428136416,4.41153993,6.446864783,10.81932405,7.080598854,5.249634184,7.111708763,9.5197139,11.04257568,2.5933333333
GSM968885_2,9.121275135,8.723794606,4.844978047,9.480734582,8.044616018,11.52824041,5.837282091,9.462536607,9.858666094,10.2092832,8.448997801,10.38815536,5.390232336,9.987434859,7.78015752,11.78185816,13.46341245,10.30100119,12.74637634,12.70406179,7.497330212,8.490823286,4.599754408,8.791506365,12.17749726,8.813641067,9.012547767,7.428246788,9.472412364,9.726111792,8.229372598,9.423576752,7.438136416,4.42153993,6.456864783,10.82932405,7.090598854,5.259634184,7.121708763,9.5297139,11.05257568,2.6033333333
GSM968886,9.536759263,8.457439809,3.933847518,9.995177745,8.28977561,11.24206422,5.87128138,9.356148135,10.19279564,9.898704792,8.351594093,10.34527223,4.811180967,10.52697046,8.253697219,11.54678072,12.74687978,9.839817951,13.25634087,12.83358932,7.169276919,8.812809434,4.051992337,8.720435563,12.06074085,9.217186014,8.633655806,7.382171242,9.031355041,10.26304455,8.521976297,8.978961573,7.985191088,3.409759378,6.671855093,10.27709504,6.908691766,6.209622706,7.563377393,9.426728198,10.60019101,5.5833333333
GSM968886_1,9.546759263,8.467439809,3.943847518,10.005177745,8.29977561,11.25206422,5.88128138,9.366148135,10.20279564,9.908704792,8.361594093,10.35527223,4.821180967,10.53697046,8.263697219,11.55678072,12.75687978,9.849817951,13.26634087,12.84358932,7.179276919,8.822809434,4.061992337,8.730435563,12.07074085,9.227186014,8.643655806,7.392171242,9.041355041,10.27304455,8.531976297,8.988961573,7.995191088,3.419759378,6.681855093,10.28709504,6.918691766,6.219622706,7.573377393,9.436728198,10.61019101,5.5933333333
GSM968886_2,9.556759263,8.477439809,3.953847518,10.015177745,8.30977561,11.26206422,5.89128138,9.376148135,10.21279564,9.918704792,8.371594093,10.36527223,4.831180967,10.54697046,8.273697219,11.56678072,12.76687978,9.859817951,13.27634087,12.85358932,7.189276919,8.832809434,4.071992337,8.740435563,12.08074085,9.237186014,8.653655806,7.402171242,9.051355041,10.28304455,8.541976297,8.998961573,8.005191088,3.429759378,6.691855093,10.29709504,6.928691766,6.229622706,7.583377393,9.446728198,10.62019101,5.6033333333
GSM968887,9.067729097,8.742034571,4.48415471,9.078026975,8.325888177,11.27124436,5.413028699,9.163769091,10.94056338,9.768574927,8.183228762,10.01212868,5.278640333,10.72207504,7.921152018,11.61054882,13.44872661,9.859552245,13.36225392,12.71301644,7.369730956,8.257336958,4.335628954,8.399322722,12.33308722,9.260332115,9.334881473,7.282036411,9.376216028,9.609650473,8.399554826,9.0111573,7.641954409,4.322943506,6.508736833,10.21200871,6.806622471,5.836808379,7.361861814,9.108954009,10.87735618,8.5833333333
GSM968887_1,9.077729097,8.752034571,4.49415471,9.088026975,8.335888177,11.28124436,5.423028699,9.173769091,10.95056338,9.778574927,8.193228762,10.02212868,5.288640333,10.73207504,7.931152018,11.62054882,13.45872661,9.869552245,13.37225392,12.72301644,7.379730956,8.267336958,4.345628954,8.409322722,12.34308722,9.270332115,9.344881473,7.292036411,9.386216028,9.619650473,8.409554826,9.0211573,7.651954409,4.332943506,6.518736833,10.22200871,6.816622471,5.846808379,7.371861814,9.118954009,10.88735618,8.5933333333
GSM968887_2,9.087729097,8.762034571,4.50415471,9.098026975,8.345888177,11.29124436,5.433028699,9.183769091,10.96056338,9.788574927,8.203228762,10.03212868,5.298640333,10.74207504,7.941152018,11.63054882,13.46872661,9.879552245,13.38225392,12.73301644,7.389730956,8.277336958,4.355628954,8.419322722,12.35308722,9.280332115,9.354881473,7.302036411,9.396216028,9.629650473,8.419554826,9.0311573,7.661954409,4.342943506,6.528736833,10.23200871,6.826622471,5.856808379,7.381861814,9.128954009,10.89735618,8.6033333333
GSM968888,8.850784873,8.595874299,4.964128938,8.998888682,8.569767824,11.49876065,5.459750308,9.052168725,10.82933272,9.877419489,8.131556971,9.54334895,5.153208516,10.92092699,7.928262821,11.43865964,13.70731435,9.990654429,13.87132801,12.79125747,7.45407181,8.472645598,4.955404001,8.347952344,12.45680583,9.048844984,8.914181183,7.32953685,9.409694836,9.448037513,8.537559059,9.013082712,7.489057045,4.763019217,6.929746052,10.07359749,6.918987269,6.088288315,7.927393163,9.264828776,11.04578074,11.5833333333
GSM968888_1,8.860784873,8.605874299,4.974128938,9.008888682,8.579767824,11.50876065,5.469750308,9.062168725,10.83933272,9.887419489,8.141556971,9.55334895,5.163208516,10.93092699,7.938262821,11.44865964,13.71731435,10.000654429,13.88132801,12.80125747,7.46407181,8.482645598,4.965404001,8.357952344,12.46680583,9.058844984,8.924181183,7.33953685,9.419694836,9.458037513,8.547559059,9.023082712,7.499057045,4.773019217,6.939746052,10.08359749,6.928987269,6.098288315,7.937393163,9.274828776,11.05578074,11.5933333333
GSM968888_2,8.870784873,8.615874299,4.984128938,9.018888682,8.589767824,11.51876065,5.479750308,9.072168725,10.84933272,9.897419489,8.151556971,9.56334895,5.173208516,10.94092699,7.948262821,11.45865964,13.72731435,10.010654429,13.89132801,12.81125747,7.47407181,8.492645598,4.975404001,8.367952344,12.47680583,9.068844984,8.934181183,7.34953685,9.429694836,9.468037513,8.557559059,9.033082712,7.509057045,4.783019217,6.949746052,10.09359749,6.938987269,6.108288315,7.947393163,9.284828776,11.06578074,11.6033333333
GSM968889,8.5933445,8.515095861,4.800158042,9.281363622,8.458821072,11.74154416,5.421414108,9.138762229,10.02127383,9.953955533,8.079470677,9.336130539,5.262764488,10.84565175,8.345682293,11.63954382,13.47409561,9.9875926,13.95806529,13.09078283,7.234120657,8.584998895,4.95105618,8.38713568,12.22944563,8.838476608,8.888553306,7.259953527,9.104434752,9.365978818,8.21820375,9.000992316,7.315486371,4.332027819,6.892748192,9.847846669,6.981372876,6.015723398,7.832284489,9.593348632,11.0652307,14.5833333333
GSM968889_1,8.6033445,8.525095861,4.810158042,9.291363622,8.468821072,11.75154416,5.431414108,9.148762229,10.03127383,9.963955533,8.089470677,9.346130539,5.272764488,10.85565175,8.355682293,11.64954382,13.48409561,9.9975926,13.96806529,13.10078283,7.244120657,8.594998895,4.96105618,8.39713568,12.23944563,8.848476608,8.898553306,7.269953527,9.114434752,9.375978818,8.22820375,9.010992316,7.325486371,4.342027819,6.902748192,9.857846669,6.991372876,6.025723398,7.842284489,9.603348632,11.0752307,14.5933333333
GSM968889_2,8.6133445,8.535095861,4.820158042,9.301363622,8.478821072,11.76154416,5.441414108,9.158762229,10.04127383,9.973955533,8.099470677,9.356130539,5.282764488,10.86565175,8.365682293,11.65954382,13.49409561,10.0075926,13.97806529,13.11078283,7.254120657,8.604998895,4.97105618,8.40713568,12.24944563,8.858476608,8.908553306,7.279953527,9.124434752,9.385978818,8.23820375,9.020992316,7.335486371,4.352027819,6.912748192,9.867846669,7.001372876,6.035723398,7.852284489,9.613348632,11.0852307,14.6033333333
GSM968890,8.652341457,8.542790464,4.683226356,9.5252938,8.338812716,11.74210771,5.688482425,9.172233571,10.27609326,10.53812551,8.259890371,9.581571671,5.395466572,10.75132591,8.177605238,11.56375058,13.13949062,9.906206629,13.78911482,13.31465263,7.3350717,8.783426987,4.869185861,8.517373124,12.39084886,8.759345865,8.721836149,7.427014259,8.974905919,9.444860786,8.233864937,9.031810272,7.508631951,4.870584946,6.428170484,9.952424959,7.122926144,6.069050071,8.094230636,9.156941262,11.3951859,17.5833333333
GSM968890_1,8.662341457,8.552790464,4.693226356,9.5352938,8.348812716,11.75210771,5.698482425,9.182233571,10.28609326,10.54812551,8.269890371,9.591571671,5.405466572,10.76132591,8.187605238,11.57375058,13.14949062,9.916206629,13.79911482,13.32465263,7.3450717,8.793426987,4.879185861,8.527373124,12.40084886,8.769345865,8.731836149,7.437014259,8.984905919,9.454860786,8.243864937,9.041810272,7.518631951,4.880584946,6.438170484,9.962424959,7.132926144,6.079050071,8.104230636,9.166941262,11.4051859,17.5933333333
GSM968890_2,8.672341457,8.562790464,4.703226356,9.5452938,8.358812716,11.76210771,5.708482425,9.192233571,10.29609326,10.55812551,8.279890371,9.601571671,5.415466572,10.77132591,8.197605238,11.58375058,13.15949062,9.926206629,13.80911482,13.33465263,7.3550717,8.803426987,4.889185861,8.537373124,12.41084886,8.779345865,8.741836149,7.447014259,8.994905919,9.464860786,8.253864937,9.051810272,7.528631951,4.890584946,6.448170484,9.972424959,7.142926144,6.089050071,8.114230636,9.176941262,11.4151859,17.6033333333
GSM968891,8.326781798,9.208902392,5.239634184,9.71388794,7.968043083,10.84966645,5.875952285,9.495425048,10.38295939,11.37396134,8.949354592,10.2311083,5.677625894,10.73627528,8.518759108,10.76347866,13.19508345,9.604994561,12.87927691,12.49490495,7.377971244,7.993606961,4.377823188,9.341126649,12.70831921,9.048844984,7.96582203,7.570434101,9.452677233,8.088605424,8.207817939,9.677562242,7.520321859,4.213296231,6.237307315,10.87977254,7.980356205,5.142482397,8.101324616,9.397510967,11.01085404,20.5833333333
GSM968891_1,8.336781798,9.218902392,5.249634184,9.72388794,7.978043083,10.85966645,5.885952285,9.505425048,10.39295939,11.38396134,8.959354592,10.2411083,5.687625894,10.74627528,8.528759108,10.77347866,13.20508345,9.614994561,12.88927691,12.50490495,7.387971244,8.003606961,4.387823188,9.351126649,12.71831921,9.058844984,7.97582203,7.580434101,9.462677233,8.098605424,8.217817939,9.687562242,7.530321859,4.223296231,6.247307315,10.88977254,7.990356205,5.152482397,8.111324616,9.407510967,11.02085404,20.5933333333
